NA,0.126456266,0.115906875,0.451524803,-0.352774175,-0.042942012,-0.223321622,0.106541672,0.043300207,0.406246156,0.366114572,0.160239482,0.066811988,0.198038958,0.235695353,0.338701714,-0.134277715,-0.268927913,-0.189609819,0.020959804,0.038908695,0.374091659,-0.096252142,-0.31544025,-0.460371521,-0.139328278,0.383016256,0.002166982,-0.098090845,-0.258388104,0.427907634,-0.112674206,-0.049503346,-0.165346988,0.330620365,-0.556195362,-0.188444416,-0.118788594,0.038885046,0.270285314,-0.281791293,0.488293219,0.63653962,0.376921249,-0.036122906,-0.100388555,-0.01128445,-0.531576503,0.129274568,-0.081270074,-0.125654948,-0.010153723,0.125811089,-0.07168652,-0.176059256,-0.193030456,-0.083264186,-0.18147017,0.048496244,-0.099643222,0.06904355,0.088111428,-0.272729518,-0.447952628,-0.164818191,0.137605985,-0.372068228,-0.214555563,-0.515271889,-0.417267366,-0.171834689,0.224281616,0.142192629,-0.14930402,-0.348707029
0.126456266,NA,-0.25582768,0.109354767,0.146323382,-0.23770152,0.02528999,-0.169735779,-0.211173527,0.33119434,-0.205304911,-0.328643757,-0.365926285,-0.107142413,-0.366885024,-0.069150054,-0.07488709,-0.016170226,0.052002056,0.088795764,0.151700764,0.018042861,-0.288698527,0.074216298,-0.417457412,-0.280632622,0.108092232,-0.094166815,0.100986885,0.22478244,-0.292036951,0.132589004,-0.148347353,0.153122527,-0.212917487,0.11542464,-0.199816242,-0.293385591,-0.133887984,0.245194359,-0.07467287,-0.08478041,0.030545329,-0.357490778,-0.01407107,-0.290172783,0.172062703,0.266645764,0.001273687,-0.408203022,0.109684238,-0.321491121,0.104317938,-0.068378203,-0.265459174,0.429558779,0.099574319,-0.234534091,-0.229011978,0.224040917,-0.236401992,0.096655527,-0.391786341,-0.065653741,0.357555858,-0.378284073,-0.151125542,0.02507207,0.275997245,-0.277149875,0.019835014,0.005208889,0.471228135,-0.09473913,-0.236586447
0.115906875,-0.25582768,NA,-0.15046844,-0.076439224,-0.159446333,0.131807132,0.119953019,-0.274904259,-0.272349413,0.070542039,-0.414776576,-0.18474709,0.295671703,0.272620423,-0.038354097,-0.21925856,-0.349894094,-0.000812578,-0.035134928,-0.189802359,0.284249558,0.138911239,-0.356598605,-0.219877288,-0.301361314,0.269926407,-0.332086614,-0.184346421,-0.081322937,0.275486583,-0.123475707,-0.12191136,-0.059466721,-0.674125432,0.100847207,-0.335153458,0.055184636,0.077625965,0.283713755,-0.278403991,0.598372787,0.408926375,0.154254326,-0.148019028,-0.548591446,-0.224510595,0.229310641,0.209244772,0.125564316,0.246335422,0.309317425,-0.064749951,-0.249791541,-0.135388421,-0.406491672,-0.213715275,0.587508606,0.014766751,0.194842031,0.046193763,0.247881933,-0.355976043,0.157428886,-0.226362923,-0.165718904,-0.311920325,0.09684519,0.041886539,-0.081835749,-0.071251532,0.140557018,-0.367993637,-0.213415545,0.294319122
0.451524803,0.109354767,-0.15046844,NA,-0.319526173,-0.088700144,-0.272888631,0.368989751,-0.0131088,-0.417779259,-0.443620063,0.587329131,0.304388101,-0.218353425,-0.475861315,0.161400819,0.129621049,-0.063872411,-0.16997032,-0.314588213,0.252523038,-0.026581737,0.245310095,-0.070482835,-0.131109601,-0.372476348,-0.258567481,0.039838333,0.208227653,-0.298159284,0.107959735,0.131354254,-0.022919116,-0.287194099,0.220744132,-0.021006026,-0.08023273,-0.048016882,0.145365203,0.335510362,-0.257816494,-0.275739987,0.549719091,NA,-0.088949918,-0.298858635,-0.21578588,0.246172249,-0.127508643,-0.087439508,-0.130091657,-0.028090932,-0.306902407,-0.093938254,-0.066487519,-0.337293051,-0.122134387,0.069326408,0.374042151,0.269622956,-0.566926521,-0.081364527,-0.013611808,0.340798357,-0.401333351,-0.335089688,-0.36129675,0.049410897,0.400005297,0.419494523,0.482764775,-0.178563296,0.337512284,0.014044081,-0.117747251
-0.352774175,0.146323382,-0.076439224,-0.319526173,NA,0.026986727,0.043312686,-0.377479105,-0.20388719,-0.029999269,0.42757231,-0.038215632,0.09348493,-0.343842388,0.024294402,-0.171300848,-0.229306901,-0.116836685,0.150708299,-0.223839542,0.293834732,0.07521874,-0.439407422,0.045742418,-0.100630336,0.086880487,0.215222741,0.23294099,-0.087217761,-0.055552944,0.040639802,-0.095411992,-0.213897399,-0.262980537,0.101556769,0.013871066,-0.008895778,0.149184528,-0.172283936,0.15821042,-0.032306719,0.164141605,-0.145302803,0.068635799,-0.236551635,0.08638477,0.148756613,0.199668297,-0.324515549,0.336072406,-0.116804603,-0.042424523,-0.263345329,0.344778679,0.138292426,0.035858591,0.440087434,0.22375217,0.132593086,-0.47186696,0.293767885,0.223836445,0.082641839,0.015966342,-0.228569106,0.316409993,-0.185637318,0.01246737,0.185712805,0.204297116,0.491263252,-0.182870658,-0.070863916,0.208293549,-0.077606181
-0.042942012,-0.23770152,-0.159446333,-0.088700144,0.026986727,NA,0.601254348,-0.014077687,0.154582192,-0.107820917,0.030556617,-0.509290986,-0.102092223,0.14207383,-0.153129296,-0.032591167,-0.110109766,0.452771601,-0.144349472,0.368894848,0.198179596,0.175711983,-0.107304909,-0.197089765,-0.161696141,-0.110868763,-0.170726732,0.140818298,-0.362980442,0.139869081,-0.188636896,0.341322175,-0.572826529,-0.228981933,0.007899282,0.033100639,-0.008198683,0.134997787,-0.053045962,0.002767095,0.234499023,0.159012748,0.050357762,-0.161749112,0.059320729,-0.234191412,0.111264243,-0.123811802,0.195568135,0.136544543,0.030186968,-0.274724583,-0.073673493,-0.020182466,0.245236908,-0.386272993,-0.139091105,0.114906964,-0.565817343,-0.16118917,-0.053641652,0.628661357,-0.04093272,0.24067873,-0.386398225,-0.330987327,-0.11775794,0.254391325,0.415186755,-0.140318611,0.01001115,0.226181343,0.201304771,0.117415586,-0.495764892
-0.223321622,0.02528999,0.131807132,-0.272888631,0.043312686,0.601254348,NA,-0.1296514,-0.287389257,0.308778744,0.270990196,-0.140421592,0.264055392,0.071595512,0.159286201,-0.177057954,0.038103987,0.195575729,-0.082057586,-0.672344547,-0.421731227,0.315384292,-0.257245411,-0.121379379,-0.606370337,-0.190111993,-0.298175672,-0.295344496,-0.45055374,-0.227699612,0.313595276,-0.22872791,-0.310166924,-0.314991037,0.313407703,0.02558947,-0.0292344,-0.005867289,0.096795098,0.217594501,-0.170228507,-0.334777863,0.520335877,0.25395206,0.046313742,-0.219329224,-0.368665251,0.034008826,-0.491839745,-0.036387776,-0.462785908,0,-0.324850021,0.142625279,-0.092472282,-0.119948558,-0.41574023,-0.075340493,-0.107234874,-0.415589874,-0.505791841,-0.183152786,-0.04404303,0.133164614,-0.351557708,0.123797454,-0.109284634,0.314916275,0.366803463,0.111615896,0.2377305,-0.207320018,-0.370385073,0.385033611,0.056332591
0.106541672,-0.169735779,0.119953019,0.368989751,-0.377479105,-0.014077687,-0.1296514,NA,-0.34814671,-0.021966171,0.025802565,0.128593199,0.208734109,-0.432878384,0.274746595,0.127597982,-0.134016189,-0.346974784,0.037018112,0.028702459,-0.258007114,0.010717258,0.327246911,-0.285140097,0.334067165,0.273961168,-0.085949547,0.05364029,-0.046949883,-0.152047385,0.106006396,-0.117484691,-0.287859977,-0.159028046,-0.473450736,0.083091431,0.070674954,-0.202262375,0.095042021,0.069939298,-0.200230482,-0.357643296,0.241746065,-0.486787281,-0.204408607,-0.054664941,0.216853596,0.292793659,-0.210202801,0.174473859,-0.576787714,-0.159262314,-0.291743996,-0.092892391,-0.432898695,-0.138439911,0.44974775,-0.040987116,-0.149932898,0.005280704,0.063260934,-0.354068179,0.175502428,-0.417527562,0.40173582,-0.361523518,0.117014695,0.206960132,-0.214100557,0.118589064,-0.096943459,-0.133767119,-0.136911198,0.294882015,-0.547254852
0.043300207,-0.211173527,-0.274904259,-0.0131088,-0.20388719,0.154582192,-0.287389257,-0.34814671,NA,0.056796099,0.125407005,-0.080076673,0.310335057,-0.324560384,-0.081111693,-0.378278199,0.125358563,-0.396270641,0.145632,0.280912432,-0.049469044,-0.369536424,0.389727664,-0.576066419,-0.058122683,-0.522321319,0.093777071,-0.086808256,-0.238496341,0.063377962,0.158528119,-0.176860566,-0.113226853,-0.055733502,0.167336513,-0.120253004,0.362149775,0.484736504,0.534243478,0.289843725,-0.559868359,0.154410969,0.389005156,-0.197372736,0.028209237,0.136284834,0.275766735,-0.48774407,-0.297435942,0.012946373,0.296888812,-0.296359268,0.278067958,-0.311512194,-0.216559412,0.24081027,0.261770245,-0.519050222,0.000662134,-0.090055065,-0.313420601,0.116623653,0.20202802,-0.048587292,-0.190021729,0.238527303,-0.192427804,0.092040261,-0.106736185,0.230542751,-0.372903397,-0.270823357,-0.28679846,0.289665651,-0.301633474
0.406246156,0.33119434,-0.272349413,-0.417779259,-0.029999269,-0.107820917,0.308778744,-0.021966171,0.056796099,NA,-0.033371689,-0.218435638,0.291043211,-0.220840107,-0.023368325,-0.315971253,-0.234943211,0.303139513,0.043945635,-0.056389122,-0.092165358,-0.385316468,-0.129682248,-0.606783822,0.232622274,0.183344384,0.088199821,-0.107539845,-0.095541715,-0.259910735,-0.360004684,-0.326847556,-0.13433486,-0.021222597,-0.201207346,-0.162779896,-0.105566223,0.138796252,-0.199088327,-0.019928648,0.155364215,0.208690432,-0.291425772,-0.493218355,0.320170206,0.310045451,-0.169869545,-0.223049808,0.211818648,0.096512872,0.065039428,-0.241804707,-0.565503574,0.072727639,0.081443432,-0.385695219,-0.073836382,-0.32951508,-0.330925942,0.134344094,0.098537952,-0.021539332,0.114823798,0.129937391,0.160739306,-0.052951183,0.223152359,0.06445166,-0.222644606,0.097667769,0.103363213,0.116420275,0.236876592,-0.247407842,-0.01244756
