14,20,15,15,14,16,14,18,15,15,15,15,15,15,17,13,14,15,15,15,17,16,14,15,16,17,14,17,16,21,14,18,17,16,22,15,19,18,18,14,16,8,17,14,15,17,21,15,17,16,17,15,23,15,18,20,16,NA,15,17,14,14,18,17,18,22,16,18,16,15,14,21,16,15,15
20,18,14,16,18,13,16,18,18,13,15,19,15,14,19,15,14,21,16,17,16,18,19,17,15,15,19,15,14,15,17,18,15,16,15,17,15,17,16,16,17,10,15,15,15,15,22,23,14,17,18,16,15,16,14,15,14,15,NA,18,15,15,16,18,16,16,17,15,18,15,17,15,17,17,16
17,20,15,14,15,18,17,16,14,15,15,17,14,15,14,18,19,16,16,16,19,16,17,16,17,17,15,19,15,16,16,16,15,14,17,14,14,15,23,14,13,9,14,16,15,16,24,15,13,15,16,16,16,16,16,16,16,17,18,NA,15,16,18,17,18,17,19,15,17,16,19,16,17,20,15
15,16,18,15,18,16,17,17,16,19,16,17,18,16,15,17,17,17,17,16,19,16,15,16,15,17,21,18,15,16,16,17,17,13,19,16,17,15,15,15,16,8,18,20,16,16,22,16,13,17,17,17,16,16,17,16,16,14,15,15,NA,15,14,14,20,17,15,14,14,16,15,17,15,16,17
14,16,15,18,16,17,17,15,19,15,15,15,16,16,14,15,18,16,15,18,20,17,17,15,16,23,19,18,16,15,17,15,14,15,16,22,15,14,20,16,15,7,17,15,17,16,23,15,14,16,15,17,13,16,15,16,16,14,15,16,15,NA,15,13,17,17,15,23,15,17,18,16,16,15,15
15,16,18,17,18,16,15,13,17,18,15,19,14,16,16,17,15,21,19,18,14,15,15,17,15,20,14,15,15,15,17,17,15,14,15,16,14,14,16,15,17,10,17,15,16,17,28,17,14,17,14,15,15,16,16,16,21,18,16,18,14,15,NA,15,17,16,19,15,19,16,17,14,19,16,16
25,16,18,17,14,14,17,14,16,15,17,17,20,16,17,18,16,14,15,14,14,15,16,16,14,15,16,18,16,18,15,16,14,15,17,15,14,20,16,18,16,8,16,16,18,16,19,15,18,16,16,15,17,17,16,15,17,17,18,17,14,13,15,NA,21,16,18,16,15,18,15,16,17,14,17
18,23,17,16,15,15,13,16,14,16,15,21,16,17,15,13,15,17,15,19,15,16,18,15,18,22,15,17,14,15,17,18,15,14,16,16,20,17,15,14,15,10,15,15,15,15,26,14,14,14,20,17,13,15,16,16,15,18,16,18,20,17,17,21,NA,19,15,16,13,14,16,14,14,15,17
18,16,15,18,16,19,16,15,13,16,18,17,14,17,15,16,15,18,17,19,14,22,19,15,20,14,15,15,16,18,15,22,16,13,17,16,14,17,15,16,15,7,16,14,16,25,20,17,14,15,14,14,17,16,15,15,15,22,16,17,17,17,16,16,19,NA,16,16,14,17,15,15,15,16,17
16,18,14,14,14,18,20,17,17,20,15,17,19,18,17,15,17,16,18,14,16,16,14,15,13,14,16,16,15,19,15,14,15,15,16,17,14,17,15,16,14,7,15,17,18,15,33,13,18,19,17,16,15,15,16,16,16,16,17,19,15,15,19,18,15,16,NA,15,16,14,17,20,16,16,13
14,15,21,16,16,14,17,16,18,17,14,18,14,16,18,16,16,17,17,15,18,17,15,18,15,16,15,15,16,15,19,16,15,23,15,20,16,15,14,15,17,8,20,16,17,16,20,15,12,16,15,15,15,18,17,21,17,18,15,15,14,23,15,16,16,16,15,NA,17,16,15,16,15,16,16
16,16,14,15,18,14,15,16,16,16,20,15,14,16,15,17,17,16,15,17,17,16,18,15,16,17,20,19,19,16,14,19,15,16,16,17,22,15,14,15,13,8,15,15,18,17,28,16,15,14,17,19,17,15,21,17,13,16,18,17,14,15,19,15,13,14,16,17,NA,16,19,16,14,19,15
16,16,16,13,19,15,17,16,15,20,16,17,14,15,15,17,14,15,17,15,16,20,17,14,15,16,18,17,21,16,16,16,18,17,17,22,13,14,16,17,16,7,16,16,18,16,18,18,17,16,15,17,18,16,18,18,16,15,15,16,16,17,16,18,14,17,14,16,16,NA,20,16,15,15,15
15,13,18,14,15,14,18,17,18,16,15,19,17,20,21,18,15,17,19,17,15,18,16,19,14,15,15,15,15,15,16,16,15,15,16,16,13,20,15,17,14,9,14,15,15,15,25,15,16,14,15,15,15,17,14,18,15,14,17,19,15,18,17,15,16,15,17,15,19,20,NA,15,15,17,17
18,19,15,17,15,20,15,18,16,15,14,16,19,16,15,16,13,17,17,16,15,16,15,18,16,18,19,15,16,15,17,16,15,22,15,17,14,15,15,15,17,9,22,17,15,18,19,16,14,16,16,15,16,15,16,15,19,21,15,16,17,16,14,16,14,15,20,16,16,16,15,NA,15,15,14
16,15,18,18,20,15,16,15,15,20,15,17,14,14,16,17,15,16,15,16,14,14,16,16,15,17,17,14,16,18,15,15,15,18,14,15,18,16,17,16,18,8,15,15,17,16,30,17,19,18,16,15,15,18,18,15,17,16,17,17,15,16,19,17,14,15,16,15,14,15,15,15,NA,18,18
19,15,14,18,15,14,15,17,14,15,16,16,17,17,19,17,16,15,15,18,20,14,17,22,19,16,16,18,17,18,17,17,15,14,15,15,14,15,15,14,16,9,14,17,17,16,20,15,16,18,15,20,15,17,18,18,14,15,17,20,16,15,16,14,15,16,16,16,19,15,17,15,18,NA,16
16,15,15,21,15,17,15,18,14,18,15,15,17,16,21,17,15,19,14,15,15,15,17,18,16,19,14,15,17,22,18,16,18,18,18,14,15,18,14,15,14,8,15,17,16,17,27,13,18,14,16,15,16,15,16,16,17,15,16,15,17,15,16,17,17,17,13,16,15,15,17,14,18,16,NA
